processed,target,version
timestamp failed at play deploy vmware photon ova timestamp task include tasks fatal localhost failed the conditional check guest id vmware photon number guest failed the error was error while evaluating conditional guest id vmware photon number guest guest id is un defined the error appears to be in home worker workspace ansible photon number x ansible vsphere gos validation linux deploy vm photon re configure photon vm yml line number column number but may be elsewhere in the file depending on the exact syntax problem the offending line appears to be timestamp task exit testing when exit testing when fail is set true fatal localhost failed failed to run test case deploy vmware photon ova,testcase,202205240000
timestamp failed at play deploy vmware photon ova timestamp task include tasks fatal localhost failed the conditional check guest id vmware photon number guest failed the error was error while evaluating conditional guest id vmware photon number guest guest id is un defined the error appears to be in home worker workspace ansible photon number x number ga ansible vsphere gos validation linux deploy vm photon re configure photon vm yml line number column number but may be elsewhere in the file depending on the exact syntax problem the offending line appears to be timestamp task exit testing when exit testing when fail is set true fatal localhost failed failed to run test case deploy vmware photon ova,testcase,202205240000
timestamp failed at play deploy vm efi nvme timestamp task guest win rm should be connectable fatal localhost failed guest win rm is not connectable in number seconds timestamp task check if exit testing parameter is set fatal localhost failed exit testing when exit testing when fail is set to true,targetvm,202205240000
timestamp failed at play deploy vm efi para virtual timestamp task guest win rm should be connectable fatal localhost failed guest win rm is not connectable in number seconds timestamp task check if exit testing parameter is set fatal localhost failed exit testing when exit testing when fail is set to true,targetvm,202205240000
timestamp failed at play lsi logic sas v hba device ops timestamp task wait for device list changed fatal localhost ip address failed when ls blk,product,202205240000
timestamp failed at play mouse driver vm tools timestamp task wait for getting vm test vm ip address on esxi ip address fatal localhost un reachable failed to create temporary directory in some cases you may have been able to authenticate and did not have permissions on the target directory consider changing the remote tmp path in ansible configuration to a path rooted in tmp for more error information use v v v failed command was u mask number mkdir p echo vmfs volumes data store number mkdir echo vmfs volumes data store number ansible tmp hex id number timestamp echo ansible tmp hex id number timestamp echo vmfs volumes data store number ansible tmp hex id number timestamp exited with result number,infra,202205240000
timestamp failed at play deploy vm efi para virtual vmxnet number timestamp task wait for port number to become open or contain specific keyword fatal localhost failed timeout when waiting for search string openssh in ip address timestamp task exit testing when exit testing when fail is set true fatal localhost failed failed to run test case deploy vm efi para virtual vmxnet number,targetvm,202205240000
timestamp failed at play check ip address timestamp task execute powershell command in windows guest requests exceptions http error number server error for url https ip address wsman win rm exceptions win rm transport error bad http response returned from server code number win rm exceptions win rm error the ws management service can not process the request because the request contained invalid selectors for the resource extended fault data bad http response returned from server code number ats sender and w invalid selectors requests exceptions http error number server error for url https ip address wsman win rm exceptions win rm transport error bad http response returned from server code number win rm exceptions win rm error the ws management service can not process the request because the request contained invalid selectors for the resource extended fault data bad http response returned from server code number ats sender and w invalid selectors fatal localhost failed unexpected failure during module execution,infra,202205240000
timestamp failed at play go sc cloud init dhcp timestamp task assert cloud init guest customization checks all pass failed localhost item time zone success is false vm time zone is america los angeles expected time zone is europe berlin and time zone success is false,product,202205240000
timestamp failed at play secure boot enable disable timestamp task get specified property info for vm test vm fatal localhost failed unable to gather information for non existing vm test vm timestamp task revert snapshot failed fatal localhost failed revert to snapshot base snapshot failed,usererror,202205240000
timestamp failed at play environment setup timestamp task check vm test vm does not exist fatal localhost failed can n t deploy vm as a vm with same name test vm already exists please provide a new vm name,testcase,202205240000
timestamp failed at play memory hot add basic timestamp task wait for vm power status to powered off fatal localhost failed hardware configuration table,targetvm,202205240000
timestamp failed at play secure boot enable disable timestamp task wait for vm power status to powered off fatal localhost failed hardware configuration table,targetvm,202205240000
timestamp failed at play deploy vm efi nvme vmxnet number timestamp task wait for vmware tools collecting guest os full name fatal localhost failed hardware configuration table timestamp task exit testing when exit testing when fail is set true fatal localhost failed failed to run test case deploy vm efi nvme vmxnet number,targetvm,202205240000
timestamp failed at play go sc sanity dhcp timestamp task wait for vm power status to powered off fatal localhost failed hardware configuration table,targetvm,202205240000
timestamp failed at play check efi firmware timestamp task get firmware type in windows guest os connection reset error error number number connection reset by peer url library number exceptions protocol error connection aborted connection reset error number connection reset by peer requests exceptions connection error connection aborted connection reset error number connection reset by peer fatal localhost failed unexpected failure during module execution,targetvm,202205240000
timestamp failed at play check ip address timestamp task execute powershell command in windows guest fatal localhost un reachable basic connection aborted connection reset error number connection reset by peer,targetvm,202205240000
timestamp failed at play go sc cloud init dhcp timestamp task gos customization failed fatal localhost failed not found go sc completed state keyword in vmware log,testcase,202205240000
timestamp failed at play sata v hba device ops timestamp task execute powershell command in windows guest connection reset error error number number connection reset by peer url library number exceptions protocol error connection aborted connection reset error number connection reset by peer requests exceptions connection error connection aborted connection reset error number connection reset by peer fatal localhost failed unexpected failure during module execution,targetvm,202205240000
timestamp failed at play cpu multi cores per socket timestamp task shutdown guest os inside os fatal localhost un reachable basic connection aborted connection reset error number connection reset by peer,targetvm,202205240000
timestamp failed at play nvme v hba device ops timestamp task execute powershell command in windows guest connection reset error error number number connection reset by peer url library number exceptions protocol error connection aborted connection reset error number connection reset by peer requests exceptions connection error connection aborted connection reset error number connection reset by peer fatal localhost failed unexpected failure during module execution,targetvm,202205240000
timestamp failed at play win tools un install verify timestamp task execute powershell command in windows guest connection reset error error number number connection reset by peer url library number exceptions protocol error connection aborted connection reset error number connection reset by peer requests exceptions connection error connection aborted connection reset error number connection reset by peer fatal localhost failed unexpected failure during module execution,targetvm,202205240000
timestamp failed at play check quiesce snapshot timestamp task copy file from local to windows guest connection reset error error number number connection reset by peer url library number exceptions protocol error connection aborted connection reset error number connection reset by peer requests exceptions connection error connection aborted connection reset error number connection reset by peer fatal localhost failed unexpected failure during module execution,targetvm,202205240000
timestamp failed at play lsi logic sas v hba device ops timestamp task execute powershell command in windows guest connection reset error error number number connection reset by peer url library number exceptions protocol error connection aborted connection reset error number connection reset by peer requests exceptions connection error connection aborted connection reset error number connection reset by peer fatal localhost failed unexpected failure during module execution,targetvm,202205240000
timestamp failed at play go sc cloud init static ip timestamp task gos customization failed fatal localhost failed not found go sc completed state keyword in vmware log,testcase,202205240000
timestamp failed at play para virtual v hba device ops timestamp task execute powershell command in windows guest connection reset error error number number connection reset by peer url library number exceptions protocol error connection aborted connection reset error number connection reset by peer requests exceptions connection error connection aborted connection reset error number connection reset by peer fatal localhost failed unexpected failure during module execution,targetvm,202205240000
timestamp failed at play memory hot add basic timestamp task execute powershell command in windows guest connection reset error error number number connection reset by peer url library number exceptions protocol error connection aborted connection reset error number connection reset by peer requests exceptions connection error connection aborted connection reset error number connection reset by peer fatal localhost failed unexpected failure during module execution,targetvm,202205240000
timestamp failed at play secure boot enable disable timestamp task execute powershell command in windows guest connection reset error error number number connection reset by peer url library number exceptions protocol error connection aborted connection reset error number connection reset by peer requests exceptions connection error connection aborted connection reset error number connection reset by peer fatal localhost failed unexpected failure during module execution,targetvm,202205240000
timestamp failed at play sata v hba device ops timestamp task get vmware tools version and build number in guest os connection reset error error number number connection reset by peer url library number exceptions protocol error connection aborted connection reset error number connection reset by peer requests exceptions connection error connection aborted connection reset error number connection reset by peer fatal localhost failed unexpected failure during module execution,targetvm,202205240000
timestamp failed at play memory hot add basic timestamp task get vmware tools version and build number in guest os connection reset error error number number connection reset by peer url library number exceptions protocol error connection aborted connection reset error number connection reset by peer requests exceptions connection error connection aborted connection reset error number connection reset by peer fatal localhost failed unexpected failure during module execution,targetvm,202205240000
timestamp failed at play check ip address timestamp task execute powershell command in windows guest connection reset error error number number connection reset by peer url library number exceptions protocol error connection aborted connection reset error number connection reset by peer requests exceptions connection error connection aborted connection reset error number connection reset by peer fatal localhost failed unexpected failure during module execution,targetvm,202205240000
timestamp failed at play check quiesce snapshot timestamp task execute powershell command in windows guest connection reset error error number number connection reset by peer url library number exceptions protocol error connection aborted connection reset error number connection reset by peer requests exceptions connection error connection aborted connection reset error number connection reset by peer fatal localhost failed unexpected failure during module execution,targetvm,202205240000
timestamp failed at play check efi firmware timestamp task get vmware tools version and build number in guest os connection reset error error number number connection reset by peer url library number exceptions protocol error connection aborted connection reset error number connection reset by peer requests exceptions connection error connection aborted connection reset error number connection reset by peer fatal localhost failed unexpected failure during module execution,targetvm,202205240000
timestamp failed at play check os full name timestamp task get os name in windows guest os connection reset error error number number connection reset by peer url library number exceptions protocol error connection aborted connection reset error number connection reset by peer requests exceptions connection error connection aborted connection reset error number connection reset by peer fatal localhost failed unexpected failure during module execution,targetvm,202205240000
timestamp failed at play check quiesce snapshot timestamp task get relative time value from number number number in windows guest os connection reset error error number number connection reset by peer url library number exceptions protocol error connection aborted connection reset error number connection reset by peer requests exceptions connection error connection aborted connection reset error number connection reset by peer fatal localhost failed unexpected failure during module execution,targetvm,202205240000
timestamp failed at play deploy vm efi nvme vmxnet number timestamp task upload local file to esxi data store exception in vsphere copy python when main in request python when http error default fatal localhost failed http error number not found timestamp task set vm power state to powered off fatal localhost failed unable to communicate with the remote host since it is disconnected,testcase,202205240000
timestamp failed at play go sc perl dhcp timestamp task gos customization failed fatal localhost failed vm dhcp ip v number gateway is expected ip v number gateway should not be empty,testcase,202205240000
timestamp failed at play go sc cloud init dhcp timestamp task gos customization failed fatal localhost failed vm dhcp ip v number gateway is expected ip v number gateway should not be empty,testcase,202205240000
timestamp failed at play go sc perl dhcp timestamp task assert perl guest customization checks all pass failed localhost item go sc state keyword found is false not found go sc completed state keyword in vmware log and go sc state keyword found is false,testcase,202205240000
timestamp failed at play go sc perl static ip timestamp task assert perl guest customization checks all pass failed localhost item go sc state keyword found is false not found go sc completed state keyword in vmware log and go sc state keyword found is false,testcase,202205240000
timestamp failed at play go sc cloud init dhcp timestamp task assert cloud init guest customization checks all pass failed localhost item go sc state keyword found is false not found go sc completed state keyword in vmware log and go sc state keyword found is false,testcase,202205240000
timestamp failed at play go sc cloud init static ip timestamp task assert cloud init guest customization checks all pass failed localhost item go sc state keyword found is false not found go sc completed state keyword in vmware log and go sc state keyword found is false,testcase,202205240000
timestamp failed at play go sc perl dhcp timestamp task gos customization failed fatal localhost failed not found go sc completed state keyword in vmware log,testcase,202205240000
timestamp failed at play go sc perl static ip timestamp task gos customization failed fatal localhost failed not found go sc completed state keyword in vmware log,testcase,202205240000
timestamp failed at play ovt verify install timestamp task set vm power state to powered on fatal localhost failed the serial port output file serial log already exists do you want to replace it with new content or append new content to the end of the file,testcase,202205240000
timestamp failed at play deploy vm bios nvme timestamp task set vm power state to powered on fatal localhost failed the serial port output file serial timestamp log already exists do you want to replace it with new content or append new content to the end of the file timestamp task exit testing when exit testing when fail is set true fatal localhost failed failed to run test case deploy vm bios nvme e number e,testcase,202205240000
timestamp failed at play deploy vm efi lsi logic timestamp task set vm power state to powered on fatal localhost failed the serial port output file serial timestamp log already exists do you want to replace it with new content or append new content to the end of the file timestamp task exit testing when exit testing when fail is set true fatal localhost failed failed to run test case deploy vm efi lsi logic e number e,testcase,202205240000
timestamp failed at play deploy vm efi sata timestamp task set vm power state to powered on fatal localhost failed the serial port output file serial timestamp log already exists do you want to replace it with new content or append new content to the end of the file timestamp task exit testing when exit testing when fail is set true fatal localhost failed failed to run test case deploy vm efi sata e number e,testcase,202205240000
timestamp failed at play check quiesce snapshot timestamp task check specified file status until it exists in windows guest fatal localhost ip address failed timestamp task get vmware log from esxi host fatal localhost failed failed to transfer file to vmfs volumes data store number test vm vmware log home worker workspace ansible regression windows server lts c v next ansible vsphere gos validation logs test vm timestamp number number number check quiesce snapshot vmware log dd can t open vmfs volumes data store number test vm vmware log operation not permitted,testcase,202205240000
timestamp failed at play ovt verify install timestamp task add zypper repository sled number dvd module web scripting fatal localhost ip address failed zypper failed with rc number,testcase,202205240000
timestamp failed at play ovt verify install timestamp task add zypper repository sled number dvd module sap applications fatal localhost ip address failed zypper failed with rc number,testcase,202205240000
timestamp failed at play ovt verify install timestamp task add zypper repository sled number dvd module server applications fatal localhost ip address failed zypper failed with rc number,testcase,202205240000
timestamp failed at play ovt verify install timestamp task add zypper repository sled number dvd module h pc fatal localhost ip address failed zypper failed with rc number,testcase,202205240000
timestamp failed at play ovt verify install timestamp task un install package on sled number fatal localhost ip address failed zypper run command failed with return code number when user bin zypper,testcase,202205240000
timestamp failed at play ovt verify install timestamp task add zypper repository sled number dvd module live patching fatal localhost ip address failed zypper failed with rc number,testcase,202205240000
timestamp failed at play ovt verify install timestamp task add zypper repository sled number dvd module legacy fatal localhost ip address failed zypper failed with rc number,testcase,202205240000
timestamp failed at play ovt verify install timestamp task add zypper repository sled number dvd module base system fatal localhost ip address failed zypper failed with rc number,testcase,202205240000
timestamp failed at play ovt verify install timestamp task add zypper repository sled number dvd cdrom fatal localhost ip address failed zypper failed with rc number,testcase,202205240000
timestamp failed at play ovt verify install timestamp task add zypper repository sled number dvd module public cloud fatal localhost ip address failed zypper failed with rc number,testcase,202205240000
timestamp failed at play ovt verify install timestamp task add zypper repository sled number dvd module transactional server fatal localhost ip address failed zypper failed with rc number,testcase,202205240000
timestamp failed at play ovt verify install timestamp task add zypper repository sled number dvd product sles fatal localhost ip address failed zypper failed with rc number,testcase,202205240000
timestamp failed at play ovt verify install timestamp task add zypper repository sled number dvd module desktop applications fatal localhost ip address failed zypper failed with rc number,testcase,202205240000
timestamp failed at play ovt verify install timestamp task add zypper repository sled number dvd product sled fatal localhost ip address failed zypper failed with rc number,testcase,202205240000
timestamp failed at play ovt verify install timestamp task add zypper repository sled number dvd product sles sap fatal localhost ip address failed zypper failed with rc number,testcase,202205240000
timestamp failed at play ovt verify install timestamp task add zypper repository sled number dvd product we fatal localhost ip address failed zypper failed with rc number,testcase,202205240000
timestamp failed at play go sc perl dhcp timestamp task get guest fqdn fatal localhost failed an un handled exception occurred while running the lookup plugin file error was a class ansible errors ansible error original message could not locate file in lookup home worker workspace ansible photon number x number ga ansible vsphere gos validation logs test vm timestamp number number number go sc perl dhcp hostname f text could not locate file in lookup home worker workspace ansible photon number x number ga ansible vsphere gos validation logs test vm timestamp number number number go sc perl dhcp hostname f text timestamp task exit testing when exit testing when fail is set true fatal localhost failed failed to run test case go sc perl dhcp,testcase,202205240000
timestamp failed at play go sc cloud init dhcp timestamp task update service cloud init local enabled true state started fatal localhost ip address failed argument enabled is of type class string and we were unable to convert to bool the value enabled is not a valid boolean valid booleans include number number n on t true f number false y off number no yes,testcase,202205240000
timestamp failed at play go sc cloud init static ip timestamp task update service cloud init local enabled true state started fatal localhost ip address failed argument enabled is of type class string and we were unable to convert to bool the value enabled is not a valid boolean valid booleans include f number y number on off true false t n number no number yes,testcase,202205240000
timestamp failed at play go sc cloud init dhcp timestamp task update service cloud init local enabled true state started fatal localhost ip address failed argument enabled is of type class string and we were unable to convert to bool the value enabled is not a valid boolean valid booleans include number number yes on number no t true number n off false y f,testcase,202205240000
timestamp failed at play go sc perl dhcp timestamp task customize linux guest os fatal localhost failed customization failed for detailed information see warnings waiting for customization start event timed out,product,202205240000
timestamp failed at play go sc cloud init dhcp timestamp task update service cloud init local enabled true state started fatal localhost ip address failed argument enabled is of type class string and we were unable to convert to bool the value enabled is not a valid boolean valid booleans include number number on t true false yes no f number y n number off,testcase,202205240000
timestamp failed at play go sc cloud init static ip timestamp task update service cloud init local enabled true state started fatal localhost ip address failed argument enabled is of type class string and we were unable to convert to bool the value enabled is not a valid boolean valid booleans include on number number f y n number yes no off t true false number,testcase,202205240000
timestamp failed at play go sc cloud init dhcp timestamp task update service cloud init local enabled true state started fatal localhost ip address failed argument enabled is of type class string and we were unable to convert to bool the value enabled is not a valid boolean valid booleans include number number false on yes t true f no n off number y number,testcase,202205240000
timestamp failed at play go sc cloud init static ip timestamp task update service cloud init local enabled true state started fatal localhost ip address failed argument enabled is of type class string and we were unable to convert to bool the value enabled is not a valid boolean valid booleans include number number on yes y true false off no f n number number t,testcase,202205240000
timestamp failed at play go sc cloud init dhcp timestamp task update service cloud init local enabled true state started fatal localhost ip address failed argument enabled is of type class string and we were unable to convert to bool the value enabled is not a valid boolean valid booleans include n number number true yes t false f off number no on number y,testcase,202205240000
timestamp failed at play go sc cloud init static ip timestamp task update service cloud init local enabled true state started fatal localhost ip address failed argument enabled is of type class string and we were unable to convert to bool the value enabled is not a valid boolean valid booleans include number number f n off false true no on number t y yes number,testcase,202205240000
timestamp failed at play go sc cloud init dhcp timestamp task update service cloud init local enabled true state started fatal localhost ip address failed argument enabled is of type class string and we were unable to convert to bool the value enabled is not a valid boolean valid booleans include n t number number true yes no number false on y number off f,testcase,202205240000
timestamp failed at play go sc cloud init static ip timestamp task update service cloud init local enabled true state started fatal localhost ip address failed argument enabled is of type class string and we were unable to convert to bool the value enabled is not a valid boolean valid booleans include number number number number f yes no n true on false t y off,testcase,202205240000
timestamp failed at play go sc cloud init dhcp timestamp task update service cloud init local enabled true state started fatal localhost ip address failed argument enabled is of type class string and we were unable to convert to bool the value enabled is not a valid boolean valid booleans include number number f on number true number yes y false off n no t,testcase,202205240000
timestamp failed at play go sc cloud init static ip timestamp task update service cloud init local enabled true state started fatal localhost ip address failed argument enabled is of type class string and we were unable to convert to bool the value enabled is not a valid boolean valid booleans include number number n number f false on t yes number y no off true,testcase,202205240000
timestamp failed at play lsi logic v hba device ops timestamp task wait for device list changed fatal localhost ip address failed when ls blk,product,202205240000
timestamp failed at play check os full name timestamp task verify guest full name in guest info is expected fatal localhost failed guest full name in guest info windows number enterprise number b it build number is not the same as expected one microsoft windows number number b it,testcase,202205240000
timestamp failed at play check os full name timestamp task verify guest full name in guest info is expected fatal localhost failed guest full name in guest info microsoft windows server number number b it is not the same as expected one,testcase,202205240000
timestamp failed at play ovt verify install timestamp task update service package kit service enabled state stopped fatal localhost ip address failed unable to stop service package kit service job for package kit service canceled,testcase,202205240000
timestamp failed at play deploy vm efi nvme vmxnet number timestamp task data store file operation fatal localhost failed failed to query for file hex id seed iso timestamp task exit testing when exit testing when fail is set true fatal localhost failed failed to run test case deploy vm efi nvme vmxnet number,testcase,202205240000
timestamp failed at play go sc perl static ip timestamp task customize linux guest os fatal localhost failed customization failed for detailed information see warnings waiting for customization start event timed out,product,202205240000
timestamp failed at play ovt verify install timestamp task check the value of expected service state and expected service status fatal localhost failed invalid parameters expected service state inactive expected service status,testcase,202205240000
timestamp failed at play environment setup timestamp task assert vm network adapters are in different port groups fatal localhost failed two or more vm network adapters are in same port group which is not supported,usererror,202205240000
timestamp failed at play check quiesce snapshot timestamp task check if get expected configuration in vmx fatal localhost failed disk enable uuid true is not in vm vmx file,product,202205240000
timestamp failed at play deploy vm efi bus logic vmxnet number timestamp task set vm power state to powered on fatal localhost failed the bus logic scsi adapter is not supported for number b it guests see the documentation for the appropriate type of scsi adapter to use with number b it guests timestamp task exit testing when exit testing when fail is set true fatal localhost failed failed to run test case deploy vm efi bus logic vmxnet number,usererror,202205240000
timestamp failed at play cpu hot add basic timestamp task set vm cpu number and or cores per socket number fatal localhost failed the available memory resources in the parent resource pool are insufficient for the operation,product,202205240000
timestamp failed at play sata v hba device ops timestamp task add new disk to vm via vmware guest module fatal localhost failed the available memory resources in the parent resource pool are insufficient for the operation,product,202205240000
timestamp failed at play nvme v hba device ops timestamp task add new disk to vm via vmware guest module fatal localhost failed the available memory resources in the parent resource pool are insufficient for the operation,product,202205240000
timestamp failed at play memory hot add basic timestamp task set memory size to number mb fatal localhost failed the available memory resources in the parent resource pool are insufficient for the operation,product,202205240000
timestamp failed at play para virtual v hba device ops timestamp task add new disk to vm via vmware guest module fatal localhost failed the available memory resources in the parent resource pool are insufficient for the operation,product,202205240000
timestamp failed at play check ip address timestamp task check ip address lists difference fatal localhost failed vm ip addresses got in guest info ip address ip address expected ip addresses got in guest os ip address metric number ip address,targetvm,202205240000
timestamp failed at play ovt verify status timestamp task check process vmtoolsd n vm user is running fatal localhost failed user vmware doesn t have running process vmtoolsd n vm user deep dive bug test case boot hang no auto login,targetvm,202205240000
timestamp failed at play ovt verify status timestamp task check process vmtoolsd n vm user is running fatal localhost failed user vmware doesn t have running process vmtoolsd n vm user,targetvm,202205240000
timestamp failed at play check os full name timestamp task assert guest os full name is either other number x or later linux number b it or other number x linux number b it fatal localhost failed vm test vm guest os full name is alma linux number b it not expected other number x or later linux number b it or other number x linux number b it,testcase,202205240000
timestamp failed at play check os full name timestamp task assert guest os full name is either other number x or later linux number b it or other number x linux number b it fatal localhost failed vm test vm guest os full name is rocky linux number b it not expected other number x or later linux number b it or other number x linux number b it,testcase,202205240000
timestamp failed at play check os full name timestamp task assert guest os full name is either other number x or later linux number b it or other number x linux number b it fatal localhost failed vm test vm number guest os full name is rocky linux number b it not expected other number x or later linux number b it or other number x linux number b it,testcase,202205240000
timestamp failed at play check os full name timestamp task assert guest os full name is red hat enterprise linux number number b it fatal localhost failed vm test vm number guest os full name is red hat enterprise linux number number b it not expected red hat enterprise linux number number b it,testcase,202205240000
timestamp failed at play memory hot add basic timestamp task get esxi host specified property exception in vmware python when connect to api in socket python when create connection fatal localhost failed unknown error while connecting to vcenter or esxi api at ip address error number number connection timed out,targetvm,202205240000
timestamp failed at play cpu multi cores per socket timestamp task get esxi host specified property exception in vmware python when connect to api in socket python when create connection fatal localhost failed unknown error while connecting to vcenter or esxi api at ip address error number number connection timed out,targetvm,202205240000
timestamp failed at play cpu hot add basic timestamp task get esxi host specified property exception in vmware python when connect to api in socket python when create connection fatal localhost failed unknown error while connecting to vcenter or esxi api at ip address error number number connection timed out,targetvm,202205240000
timestamp failed at play ovt verify install timestamp task check service package kit service is disabled fatal localhost failed ser i vc e package kit service is not disabled,testcase,202205240000
timestamp failed at play deploy vm bios nvme timestamp task set vm boot options fatal localhost failed efi secure boot can not be enabled when boot firmware bios vm s boot firmware currently set to bios timestamp task exit testing when exit testing when fail is set true fatal localhost failed failed to run test case deploy vm bios nvme e number e,testcase,202205240000
timestamp failed at play check ip address timestamp task fail fatal localhost failed failed to collect all guest os ip addresses in guest info,targetvm,202205240000
timestamp failed at play go sc perl dhcp timestamp task get guest dns servers and search domains from etc resolve configuration fatal localhost failed unexpected templating type error occurred on guest resolve configuration select match search s map regex replace search s split map regex replace descriptor split for string objects doesn t apply to a list object,testcase,202205240000
timestamp failed at play go sc perl static ip timestamp task get guest dns servers and search domains from etc resolve configuration fatal localhost failed unexpected templating type error occurred on guest resolve configuration select match search s map regex replace search s split map regex replace descriptor split for string objects doesn t apply to a list object,testcase,202205240000
timestamp failed at play go sc cloud init dhcp timestamp task get guest dns servers and search domains from etc resolve configuration fatal localhost failed unexpected templating type error occurred on guest resolve configuration select match search s map regex replace search s split map regex replace descriptor split for string objects doesn t apply to a list object,testcase,202205240000
timestamp failed at play go sc cloud init static ip timestamp task get guest dns servers and search domains from etc resolve configuration fatal localhost failed unexpected templating type error occurred on guest resolve configuration select match search s map regex replace search s split map regex replace descriptor split for string objects doesn t apply to a list object,testcase,202205240000
timestamp failed at play go sc perl dhcp timestamp task get guest dns servers and search domains from etc resolve configuration fatal localhost failed unexpected templating type error occurred on guest resolve configuration select match search s map regex replace search s split map regex replace descriptor split for string objects doesn t apply to a list object timestamp task exit testing when exit testing when fail is set true fatal localhost failed failed to run test case go sc perl dhcp,testcase,202205240000
timestamp failed at play environment setup timestamp task check vm test vm number exists fatal localhost failed vm test vm number doesn t exist please set new vm to true to deploy the vm or provide an existing vm name,usererror,202205240000
timestamp failed at play environment setup timestamp task check vm test vm number number exists fatal localhost failed vm test vm number number doesn t exist please set new vm to true to deploy the vm or provide an existing vm name,usererror,202205240000
timestamp failed at play environment setup timestamp task check vm test vm exists fatal localhost failed vm test vm doesn t exist please set new vm to true to deploy the vm or provide an existing vm name,usererror,202205240000
timestamp failed at play go sc perl static ip timestamp task assert perl guest customization checks all pass failed localhost item hostname success is false vm hostname is wdc number number number number expected hostname is go sc static vm number and hostname success is false failed localhost item dns domain success is false vm dns domain name is nimbus eng vmware com g osc test com expected domain name is go sc test com and dns domain success is false failed localhost item hw clock success is false vm hw clock utc is true expected hw clock utc is false and hw clock success is false,testcase,202205240000
timestamp failed at play go sc perl static ip timestamp task assert perl guest customization checks all pass failed localhost item hostname success is false vm hostname is sc number number number number number expected hostname is go sc static vm number and hostname success is false failed localhost item dns domain success is false vm dns domain name is eng vmware com g osc test com expected domain name is go sc test com and dns domain success is false failed localhost item hw clock success is false vm hw clock utc is true expected hw clock utc is false and hw clock success is false,testcase,202205240000
timestamp failed at play go sc perl static ip timestamp task assert perl guest customization checks all pass failed localhost item hostname success is false vm hostname is sc number number number number number expected hostname is go sc static vm number and hostname success is false failed localhost item dns domain success is false vm dns domain name is nimbus eng vmware com g osc test com expected domain name is go sc test com and dns domain success is false failed localhost item hw clock success is false vm hw clock utc is true expected hw clock utc is false and hw clock success is false,testcase,202205240000
timestamp failed at play go sc perl static ip timestamp task fetch file tmp hostname f text from vm guest fatal localhost failed failed to fetch file http error number internal server error,targetvm,202205240000
timestamp failed at play go sc cloud init dhcp timestamp task install package on ubuntu number fatal localhost ip address failed user bin apt get y o dpkg options force configuration def o dpkg options force configuration old install cloud init failed e failed to fetch http us archive ubuntu com ubuntu pool main li be library eat my data library eat my data number number number build number amd number deb temporary failure resolving us archive ubuntu com e failed to fetch http us archive ubuntu com ubuntu pool main li be library eat my data eat my data number number build number all deb temporary failure resolving us archive ubuntu com e failed to fetch http us archive ubuntu com ubuntu pool main p python attributes python number attribute version id all deb temporary failure resolving us archive ubuntu com e failed to fetch http us archive ubuntu com ubuntu pool main c configuration object python number configuration object version id all deb temporary failure resolving us archive ubuntu com e failed to fetch http us archive ubuntu com ubuntu pool main p python number standard library extensions python number dist utilities version id all deb temporary failure resolving us archive ubuntu com e failed to fetch http us archive ubuntu com ubuntu pool main j jinja number python number jinja number version id all deb temporary failure resolving us archive ubuntu com e failed to fetch http us archive ubuntu com ubuntu pool main p python json pointer python number j son pointer number all deb temporary failure resolving us archive ubuntu com e failed to fetch http us archive ubuntu com ubuntu pool main p python json patch python number j son patch number number all deb temporary failure resolving us archive ubuntu com e failed to fetch http us archive ubuntu com ubuntu pool main s setup tools python number setup tools version id all deb temporary failure resolving us archive ubuntu com e failed to fetch http us archive ubuntu com ubuntu pool main p p yrs i stent python number p yrs i stent version id build number amd number deb temporary failure resolving us archive ubuntu com e failed to fetch http us archive ubuntu com ubuntu pool main p python json schema python number j son schema version id ubuntu number all deb temporary failure resolving us archive ubuntu com e failed to fetch http us archive ubuntu com ubuntu pool main p python serial python number serial number number all deb temporary failure resolving us archive ubuntu com e failed to fetch http us archive ubuntu com ubuntu pool main c cloud utilities cloud guest utilities number number all deb temporary failure resolving us archive ubuntu com e failed to fetch http us archive ubuntu com ubuntu pool main c cloud init cloud init number id all deb temporary failure resolving us archive ubuntu com e unable to fetch some archives maybe run apt get update or try with fix missing,targetvm,202205240000
