name,raw,category,processed,priority,target,note,label
__Ansible_Regression_Ubuntu_21_10_Server_ISO-30_logs_failed_tasks_log.2,"2021-12-02 23:03:27,002 | Failed at Play [gosc_perl_staticip] ************************
2021-12-02 23:03:27,002 | TASK [Fetch file /tmp/hostname_f.txt from VM guest] ********
task path: /home/worker/workspace/Ansible_Regression_Ubuntu_21.10_Server_ISO/ansible-vsphere-gos-validation/common/vm_guest_file_operation.yml:93
exception in /vmware_guest_file_operation.py when fetch in /SoapAdapter.py when InvokeMethod
fatal: [localhost]: FAILED! => Failed to Fetch file from Vm VMware exception : (vim.fault.GuestOperationsUnavailable) {
   dynamicType = <unset>,
   dynamicProperty = (vmodl.DynamicProperty) [],
   msg = 'The guest operations agent could not be contacted.',
   faultCause = <unset>,
   faultMessage = (vmodl.LocalizableMessage) []
}
",origin,"timestamp failed at play go sc perl static ip
timestamp task fetch file tmp hostname f text from vm guest
task path home worker workspace ansible regression ubuntu 21 10 server iso ansible vsphere gos validation common vm guest file operation yml 93
exception in vmware guest file operation python when fetch in soap adapter python when invoke method
fatal localhost failed failed to fetch file from vm vmware exception vim fault guest operations unavailable
dynamic type un set
dynamic property vmodl dynamic property
message the guest operations agent could not be contacted
fault cause un set
fault message vmodl localizable message

",retry,infra,[intermittent|rerun],retry.infra
__Ansible_Cycle_Windows_Server_LTSC_vNext-7_logs_failed_tasks_log.1,"2021-11-30 11:45:19,030 | Failed at Play [check_ip_address] **************************
2021-11-30 11:45:19,030 | TASK [Execute powershell command in Windows guest] *********
task path: /home/worker/workspace/Ansible_Cycle_Windows_Server_LTSC_vNext/ansible-vsphere-gos-validation/windows/utils/win_execute_cmd.yml:18
requests.exceptions.HTTPError: 500 Server Error:  for url: https://10.191.158.93:5986/wsman
winrm.exceptions.WinRMTransportError: Bad HTTP response returned from server. Code 500
winrm.exceptions.WinRMError: The WS-Management service cannot process the request because the request contained invalid selectors for the resource.  (extended fault data: Bad HTTP response returned from server. Code 500 at s:Sender and w:InvalidSelectors)
requests.exceptions.HTTPError: 500 Server Error:  for url: https://10.191.158.93:5986/wsman
winrm.exceptions.WinRMTransportError: Bad HTTP response returned from server. Code 500
winrm.exceptions.WinRMError: The WS-Management service cannot process the request because the request contained invalid selectors for the resource.  (extended fault data: Bad HTTP response returned from server. Code 500 at s:Sender and w:InvalidSelectors)
fatal: [localhost]: FAILED! => Unexpected failure during module execution.",origin,"timestamp failed at play check ip address
timestamp task execute powershell command in windows guest
task path home worker workspace ansible cycle windows server lts c v next ansible vsphere gos validation windows utilities win execute command yml 18
requests exceptions http error 500 server error for url https ip address wsman
win rm exceptions win rm transport error bad http response returned from server code 500
win rm exceptions win rm error the ws management service can not process the request because the request contained invalid selectors for the resource extended fault data bad http response returned from server code 500 ats sender and w invalid selectors
requests exceptions http error 500 server error for url https ip address wsman
win rm exceptions win rm transport error bad http response returned from server code 500
win rm exceptions win rm error the ws management service can not process the request because the request contained invalid selectors for the resource extended fault data bad http response returned from server code 500 ats sender and w invalid selectors
fatal localhost failed unexpected failure during module execution
",retry,infra,[intermittent|rerun|network],retry.infra
__Ansible_Regression_Windows_Server_LTSC_vNext-22_logs_failed_tasks_log.1,"2021-12-02 17:46:06,002 | Failed at Play [mouse_driver_vmtools] **********************
2021-12-02 17:46:06,002 | TASK [Wait for getting VM 'test_vm' IP address on ESXi '10.186.134.230'] 
task path: /home/worker/workspace/Ansible_Regression_Windows_Server_LTSC_vNext/ansible-vsphere-gos-validation/common/vm_get_ip_esxcli.yml:51
fatal: [localhost]: UNREACHABLE! => Failed to create temporary directory.In some cases, you may have been able to authenticate and did not have permissions on the target directory. Consider changing the remote tmp path in ansible.cfg to a path rooted in ""/tmp"", for more error information use -vvv. Failed command was: ( umask 77 && mkdir -p ""` echo /vmfs/volumes/datastore2 `""&& mkdir ""` echo /vmfs/volumes/datastore2/ansible-tmp-1638467165.8364687-9162-114504268753598 `"" && echo ansible-tmp-1638467165.8364687-9162-114504268753598=""` echo /vmfs/volumes/datastore2/ansible-tmp-1638467165.8364687-9162-114504268753598 `"" ), exited with result 1",origin,"timestamp failed at play mouse driver vm tools
timestamp task wait for getting vm test vm ip address on esxi ip address
task path home worker workspace ansible regression windows server lts c v next ansible vsphere gos validation common vm get ip esx cli yml 51
fatal localhost un reachable failed to create temporary directory in some cases you may have been able to authenticate and did not have permissions on the target directory consider changing the remote tmp path in ansible configuration to a path rooted in tmp for more error information use v v v failed command was u mask 77 mkdir p echo vmfs volumes data store 2 mkdir echo vmfs volumes data store 2 ansible tmp hex id 836 timestamp echo ansible tmp hex id 836 timestamp echo vmfs volumes data store 2 ansible tmp hex id 836 timestamp exited with result 1
",retry,infra,[intermittent|rerun],retry.infra
__Ansible_Autoinstall_RHEL_8_x-15_logs_failed_tasks_log.0,"

2021-12-07 02:18:44,007 | Failed at Play [deploy_vm_efi_paravirtual_vmxnet3] *********
2021-12-07 02:18:44,007 | TASK [Wait for port 22 to become open or contain specific keyword] 
task path: /home/worker/workspace/Ansible_Autoinstall_RHEL_8.x/ansible-vsphere-gos-validation/common/vm_wait_ssh.yml:19
fatal: [localhost]: FAILED! => Timeout when waiting for search string OpenSSH in 10.185.240.35:22
2021-12-07 02:19:25,007 | TASK [Exit testing when exit_testing_when_fail is set True] 
task path: /home/worker/workspace/Ansible_Autoinstall_RHEL_8.x/ansible-vsphere-gos-validation/linux/setup/test_rescue.yml:52
fatal: [localhost]: FAILED! => Failed to run test case deploy_vm_efi_paravirtual_vmxnet3
",origin,"timestamp failed at play deploy vm efi para virtual vmxnet 3
timestamp task wait for port 22 to become open or contain specific keyword
task path home worker workspace ansible auto install rhel 8 x ansible vsphere gos validation common vm wait ssh yml 19
fatal localhost failed timeout when waiting for search string openssh in ip address
timestamp task exit testing when exit testing when fail is set true
task path home worker workspace ansible auto install rhel 8 x ansible vsphere gos validation linux setup test rescue yml 52
fatal localhost failed failed to run test case deploy vm efi para virtual vmxnet 3
",deepdive,checkvm,[deepdive|screenshot|checkvm|deploy|timeout],deepdive.checkvm
__Ansible_Autoinstall_RHEL_8_x-15_logs_failed_tasks_log.0,"

2021-12-07 02:18:44,007 | Failed at Play [deploy_vm_efi_paravirtual_vmxnet3] *********
2021-12-07 02:18:44,007 | TASK [Wait for port 22 to become open or contain specific keyword] 
task path: /home/worker/workspace/Ansible_Autoinstall_RHEL_8.x/ansible-vsphere-gos-validation/common/vm_wait_ssh.yml:19
fatal: [localhost]: FAILED! => Timeout when waiting for search string OpenSSH in 10.185.240.35:22
2021-12-07 02:19:25,007 | TASK [Exit testing when exit_testing_when_fail is set True] 
task path: /home/worker/workspace/Ansible_Autoinstall_RHEL_8.x/ansible-vsphere-gos-validation/linux/setup/test_rescue.yml:52
fatal: [localhost]: FAILED! => Failed to run test case deploy_vm_efi_paravirtual_vmxnet3
",origin,"timestamp failed at play deploy vm efi para virtual vmxnet 3
timestamp task wait for port 22 to become open or contain specific keyword
task path home worker workspace ansible auto install rhel 8 x ansible vsphere gos validation common vm wait ssh yml 19
fatal localhost failed timeout when waiting for search string openssh in ip address
timestamp task exit testing when exit testing when fail is set true
task path home worker workspace ansible auto install rhel 8 x ansible vsphere gos validation linux setup test rescue yml 52
fatal localhost failed failed to run test case deploy vm efi para virtual vmxnet 3
",deepdive,checkvm,[deepdive|screenshot|checkvm|deploy|timeout],deepdive.checkvm
__Ansible_Autoinstall_RHEL_8_x-15_logs_failed_tasks_log.0,"

2021-12-07 02:18:44,007 | Failed at Play [deploy_vm_efi_paravirtual_vmxnet3] *********
2021-12-07 02:18:44,007 | TASK [Wait for port 22 to become open or contain specific keyword] 
task path: /home/worker/workspace/Ansible_Autoinstall_RHEL_8.x/ansible-vsphere-gos-validation/common/vm_wait_ssh.yml:19
fatal: [localhost]: FAILED! => Timeout when waiting for search string OpenSSH in 10.185.240.35:22
2021-12-07 02:19:25,007 | TASK [Exit testing when exit_testing_when_fail is set True] 
task path: /home/worker/workspace/Ansible_Autoinstall_RHEL_8.x/ansible-vsphere-gos-validation/linux/setup/test_rescue.yml:52
fatal: [localhost]: FAILED! => Failed to run test case deploy_vm_efi_paravirtual_vmxnet3
",origin,"timestamp failed at play deploy vm efi para virtual vmxnet 3
timestamp task wait for port 22 to become open or contain specific keyword
task path home worker workspace ansible auto install rhel 8 x ansible vsphere gos validation common vm wait ssh yml 19
fatal localhost failed timeout when waiting for search string openssh in ip address
timestamp task exit testing when exit testing when fail is set true
task path home worker workspace ansible auto install rhel 8 x ansible vsphere gos validation linux setup test rescue yml 52
fatal localhost failed failed to run test case deploy vm efi para virtual vmxnet 3
",deepdive,checkvm,[deepdive|screenshot|checkvm|deploy|timeout],deepdive.checkvm
__Ansible_Autoinstall_RHEL_8_x-15_logs_failed_tasks_log.0,"

2021-12-07 02:18:44,007 | Failed at Play [deploy_vm_efi_paravirtual_vmxnet3] *********
2021-12-07 02:18:44,007 | TASK [Wait for port 22 to become open or contain specific keyword] 
task path: /home/worker/workspace/Ansible_Autoinstall_RHEL_8.x/ansible-vsphere-gos-validation/common/vm_wait_ssh.yml:19
fatal: [localhost]: FAILED! => Timeout when waiting for search string OpenSSH in 10.185.240.35:22
2021-12-07 02:19:25,007 | TASK [Exit testing when exit_testing_when_fail is set True] 
task path: /home/worker/workspace/Ansible_Autoinstall_RHEL_8.x/ansible-vsphere-gos-validation/linux/setup/test_rescue.yml:52
fatal: [localhost]: FAILED! => Failed to run test case deploy_vm_efi_paravirtual_vmxnet3
",origin,"timestamp failed at play deploy vm efi para virtual vmxnet 3
timestamp task wait for port 22 to become open or contain specific keyword
task path home worker workspace ansible auto install rhel 8 x ansible vsphere gos validation common vm wait ssh yml 19
fatal localhost failed timeout when waiting for search string openssh in ip address
timestamp task exit testing when exit testing when fail is set true
task path home worker workspace ansible auto install rhel 8 x ansible vsphere gos validation linux setup test rescue yml 52
fatal localhost failed failed to run test case deploy vm efi para virtual vmxnet 3
",deepdive,checkvm,[deepdive|screenshot|checkvm|deploy|timeout],deepdive.checkvm
__Ansible_Autoinstall_RHEL_8_x-15_logs_failed_tasks_log.0,"

2021-12-07 02:18:44,007 | Failed at Play [deploy_vm_efi_paravirtual_vmxnet3] *********
2021-12-07 02:18:44,007 | TASK [Wait for port 22 to become open or contain specific keyword] 
task path: /home/worker/workspace/Ansible_Autoinstall_RHEL_8.x/ansible-vsphere-gos-validation/common/vm_wait_ssh.yml:19
fatal: [localhost]: FAILED! => Timeout when waiting for search string OpenSSH in 10.185.240.35:22
2021-12-07 02:19:25,007 | TASK [Exit testing when exit_testing_when_fail is set True] 
task path: /home/worker/workspace/Ansible_Autoinstall_RHEL_8.x/ansible-vsphere-gos-validation/linux/setup/test_rescue.yml:52
fatal: [localhost]: FAILED! => Failed to run test case deploy_vm_efi_paravirtual_vmxnet3
",origin,"timestamp failed at play deploy vm efi para virtual vmxnet 3
timestamp task wait for port 22 to become open or contain specific keyword
task path home worker workspace ansible auto install rhel 8 x ansible vsphere gos validation common vm wait ssh yml 19
fatal localhost failed timeout when waiting for search string openssh in ip address
timestamp task exit testing when exit testing when fail is set true
task path home worker workspace ansible auto install rhel 8 x ansible vsphere gos validation linux setup test rescue yml 52
fatal localhost failed failed to run test case deploy vm efi para virtual vmxnet 3
",deepdive,checkvm,[deepdive|screenshot|checkvm|deploy|timeout],deepdive.checkvm
__Ansible_Autoinstall_RHEL_8_x-15_logs_failed_tasks_log.0,"

2021-12-07 02:18:44,007 | Failed at Play [deploy_vm_efi_paravirtual_vmxnet3] *********
2021-12-07 02:18:44,007 | TASK [Wait for port 22 to become open or contain specific keyword] 
task path: /home/worker/workspace/Ansible_Autoinstall_RHEL_8.x/ansible-vsphere-gos-validation/common/vm_wait_ssh.yml:19
fatal: [localhost]: FAILED! => Timeout when waiting for search string OpenSSH in 10.185.240.35:22
2021-12-07 02:19:25,007 | TASK [Exit testing when exit_testing_when_fail is set True] 
task path: /home/worker/workspace/Ansible_Autoinstall_RHEL_8.x/ansible-vsphere-gos-validation/linux/setup/test_rescue.yml:52
fatal: [localhost]: FAILED! => Failed to run test case deploy_vm_efi_paravirtual_vmxnet3
",origin,"timestamp failed at play deploy vm efi para virtual vmxnet 3
timestamp task wait for port 22 to become open or contain specific keyword
task path home worker workspace ansible auto install rhel 8 x ansible vsphere gos validation common vm wait ssh yml 19
fatal localhost failed timeout when waiting for search string openssh in ip address
timestamp task exit testing when exit testing when fail is set true
task path home worker workspace ansible auto install rhel 8 x ansible vsphere gos validation linux setup test rescue yml 52
fatal localhost failed failed to run test case deploy vm efi para virtual vmxnet 3
",deepdive,checkvm,[deepdive|screenshot|checkvm|deploy|timeout],deepdive.checkvm
__Ansible_Autoinstall_RHEL_8_x-15_logs_failed_tasks_log.0,"

2021-12-07 02:18:44,007 | Failed at Play [deploy_vm_efi_paravirtual_vmxnet3] *********
2021-12-07 02:18:44,007 | TASK [Wait for port 22 to become open or contain specific keyword] 
task path: /home/worker/workspace/Ansible_Autoinstall_RHEL_8.x/ansible-vsphere-gos-validation/common/vm_wait_ssh.yml:19
fatal: [localhost]: FAILED! => Timeout when waiting for search string OpenSSH in 10.185.240.35:22
2021-12-07 02:19:25,007 | TASK [Exit testing when exit_testing_when_fail is set True] 
task path: /home/worker/workspace/Ansible_Autoinstall_RHEL_8.x/ansible-vsphere-gos-validation/linux/setup/test_rescue.yml:52
fatal: [localhost]: FAILED! => Failed to run test case deploy_vm_efi_paravirtual_vmxnet3
",origin,"timestamp failed at play deploy vm efi para virtual vmxnet 3
timestamp task wait for port 22 to become open or contain specific keyword
task path home worker workspace ansible auto install rhel 8 x ansible vsphere gos validation common vm wait ssh yml 19
fatal localhost failed timeout when waiting for search string openssh in ip address
timestamp task exit testing when exit testing when fail is set true
task path home worker workspace ansible auto install rhel 8 x ansible vsphere gos validation linux setup test rescue yml 52
fatal localhost failed failed to run test case deploy vm efi para virtual vmxnet 3
",deepdive,checkvm,[deepdive|screenshot|checkvm|deploy|timeout],deepdive.checkvm
__Ansible_Autoinstall_RHEL_8_x-15_logs_failed_tasks_log.0,"

2021-12-07 02:18:44,007 | Failed at Play [deploy_vm_efi_paravirtual_vmxnet3] *********
2021-12-07 02:18:44,007 | TASK [Wait for port 22 to become open or contain specific keyword] 
task path: /home/worker/workspace/Ansible_Autoinstall_RHEL_8.x/ansible-vsphere-gos-validation/common/vm_wait_ssh.yml:19
fatal: [localhost]: FAILED! => Timeout when waiting for search string OpenSSH in 10.185.240.35:22
2021-12-07 02:19:25,007 | TASK [Exit testing when exit_testing_when_fail is set True] 
task path: /home/worker/workspace/Ansible_Autoinstall_RHEL_8.x/ansible-vsphere-gos-validation/linux/setup/test_rescue.yml:52
fatal: [localhost]: FAILED! => Failed to run test case deploy_vm_efi_paravirtual_vmxnet3
",origin,"timestamp failed at play deploy vm efi para virtual vmxnet 3
timestamp task wait for port 22 to become open or contain specific keyword
task path home worker workspace ansible auto install rhel 8 x ansible vsphere gos validation common vm wait ssh yml 19
fatal localhost failed timeout when waiting for search string openssh in ip address
timestamp task exit testing when exit testing when fail is set true
task path home worker workspace ansible auto install rhel 8 x ansible vsphere gos validation linux setup test rescue yml 52
fatal localhost failed failed to run test case deploy vm efi para virtual vmxnet 3
",deepdive,checkvm,[deepdive|screenshot|checkvm|deploy|timeout],deepdive.checkvm
__Ansible_Autoinstall_RHEL_8_x-15_logs_failed_tasks_log.0,"

2021-12-07 02:18:44,007 | Failed at Play [deploy_vm_efi_paravirtual_vmxnet3] *********
2021-12-07 02:18:44,007 | TASK [Wait for port 22 to become open or contain specific keyword] 
task path: /home/worker/workspace/Ansible_Autoinstall_RHEL_8.x/ansible-vsphere-gos-validation/common/vm_wait_ssh.yml:19
fatal: [localhost]: FAILED! => Timeout when waiting for search string OpenSSH in 10.185.240.35:22
2021-12-07 02:19:25,007 | TASK [Exit testing when exit_testing_when_fail is set True] 
task path: /home/worker/workspace/Ansible_Autoinstall_RHEL_8.x/ansible-vsphere-gos-validation/linux/setup/test_rescue.yml:52
fatal: [localhost]: FAILED! => Failed to run test case deploy_vm_efi_paravirtual_vmxnet3
",origin,"timestamp failed at play deploy vm efi para virtual vmxnet 3
timestamp task wait for port 22 to become open or contain specific keyword
task path home worker workspace ansible auto install rhel 8 x ansible vsphere gos validation common vm wait ssh yml 19
fatal localhost failed timeout when waiting for search string openssh in ip address
timestamp task exit testing when exit testing when fail is set true
task path home worker workspace ansible auto install rhel 8 x ansible vsphere gos validation linux setup test rescue yml 52
fatal localhost failed failed to run test case deploy vm efi para virtual vmxnet 3
",deepdive,checkvm,[deepdive|screenshot|checkvm|deploy|timeout],deepdive.checkvm
__Ansible_Autoinstall_RHEL_8_x-15_logs_failed_tasks_log.0,"

2021-12-07 02:18:44,007 | Failed at Play [deploy_vm_efi_paravirtual_vmxnet3] *********
2021-12-07 02:18:44,007 | TASK [Wait for port 22 to become open or contain specific keyword] 
task path: /home/worker/workspace/Ansible_Autoinstall_RHEL_8.x/ansible-vsphere-gos-validation/common/vm_wait_ssh.yml:19
fatal: [localhost]: FAILED! => Timeout when waiting for search string OpenSSH in 10.185.240.35:22
2021-12-07 02:19:25,007 | TASK [Exit testing when exit_testing_when_fail is set True] 
task path: /home/worker/workspace/Ansible_Autoinstall_RHEL_8.x/ansible-vsphere-gos-validation/linux/setup/test_rescue.yml:52
fatal: [localhost]: FAILED! => Failed to run test case deploy_vm_efi_paravirtual_vmxnet3
",origin,"timestamp failed at play deploy vm efi para virtual vmxnet 3
timestamp task wait for port 22 to become open or contain specific keyword
task path home worker workspace ansible auto install rhel 8 x ansible vsphere gos validation common vm wait ssh yml 19
fatal localhost failed timeout when waiting for search string openssh in ip address
timestamp task exit testing when exit testing when fail is set true
task path home worker workspace ansible auto install rhel 8 x ansible vsphere gos validation linux setup test rescue yml 52
fatal localhost failed failed to run test case deploy vm efi para virtual vmxnet 3
",deepdive,checkvm,[deepdive|screenshot|checkvm|deploy|timeout],deepdive.checkvm
__Ansible_Autoinstall_RHEL_8_x-15_logs_failed_tasks_log.0,"

2021-12-07 02:18:44,007 | Failed at Play [deploy_vm_efi_paravirtual_vmxnet3] *********
2021-12-07 02:18:44,007 | TASK [Wait for port 22 to become open or contain specific keyword] 
task path: /home/worker/workspace/Ansible_Autoinstall_RHEL_8.x/ansible-vsphere-gos-validation/common/vm_wait_ssh.yml:19
fatal: [localhost]: FAILED! => Timeout when waiting for search string OpenSSH in 10.185.240.35:22
2021-12-07 02:19:25,007 | TASK [Exit testing when exit_testing_when_fail is set True] 
task path: /home/worker/workspace/Ansible_Autoinstall_RHEL_8.x/ansible-vsphere-gos-validation/linux/setup/test_rescue.yml:52
fatal: [localhost]: FAILED! => Failed to run test case deploy_vm_efi_paravirtual_vmxnet3
",origin,"timestamp failed at play deploy vm efi para virtual vmxnet 3
timestamp task wait for port 22 to become open or contain specific keyword
task path home worker workspace ansible auto install rhel 8 x ansible vsphere gos validation common vm wait ssh yml 19
fatal localhost failed timeout when waiting for search string openssh in ip address
timestamp task exit testing when exit testing when fail is set true
task path home worker workspace ansible auto install rhel 8 x ansible vsphere gos validation linux setup test rescue yml 52
fatal localhost failed failed to run test case deploy vm efi para virtual vmxnet 3
",deepdive,checkvm,[deepdive|screenshot|checkvm|deploy|timeout],deepdive.checkvm
__Ansible_Autoinstall_RHEL_8_x-15_logs_failed_tasks_log.0,"

2021-12-07 02:18:44,007 | Failed at Play [deploy_vm_efi_paravirtual_vmxnet3] *********
2021-12-07 02:18:44,007 | TASK [Wait for port 22 to become open or contain specific keyword] 
task path: /home/worker/workspace/Ansible_Autoinstall_RHEL_8.x/ansible-vsphere-gos-validation/common/vm_wait_ssh.yml:19
fatal: [localhost]: FAILED! => Timeout when waiting for search string OpenSSH in 10.185.240.35:22
2021-12-07 02:19:25,007 | TASK [Exit testing when exit_testing_when_fail is set True] 
task path: /home/worker/workspace/Ansible_Autoinstall_RHEL_8.x/ansible-vsphere-gos-validation/linux/setup/test_rescue.yml:52
fatal: [localhost]: FAILED! => Failed to run test case deploy_vm_efi_paravirtual_vmxnet3
",origin,"timestamp failed at play deploy vm efi para virtual vmxnet 3
timestamp task wait for port 22 to become open or contain specific keyword
task path home worker workspace ansible auto install rhel 8 x ansible vsphere gos validation common vm wait ssh yml 19
fatal localhost failed timeout when waiting for search string openssh in ip address
timestamp task exit testing when exit testing when fail is set true
task path home worker workspace ansible auto install rhel 8 x ansible vsphere gos validation linux setup test rescue yml 52
fatal localhost failed failed to run test case deploy vm efi para virtual vmxnet 3
",deepdive,checkvm,[deepdive|screenshot|checkvm|deploy|timeout],deepdive.checkvm
__Ansible_Autoinstall_RHEL_8_x-15_logs_failed_tasks_log.0,"

2021-12-07 02:18:44,007 | Failed at Play [deploy_vm_efi_paravirtual_vmxnet3] *********
2021-12-07 02:18:44,007 | TASK [Wait for port 22 to become open or contain specific keyword] 
task path: /home/worker/workspace/Ansible_Autoinstall_RHEL_8.x/ansible-vsphere-gos-validation/common/vm_wait_ssh.yml:19
fatal: [localhost]: FAILED! => Timeout when waiting for search string OpenSSH in 10.185.240.35:22
2021-12-07 02:19:25,007 | TASK [Exit testing when exit_testing_when_fail is set True] 
task path: /home/worker/workspace/Ansible_Autoinstall_RHEL_8.x/ansible-vsphere-gos-validation/linux/setup/test_rescue.yml:52
fatal: [localhost]: FAILED! => Failed to run test case deploy_vm_efi_paravirtual_vmxnet3
",origin,"timestamp failed at play deploy vm efi para virtual vmxnet 3
timestamp task wait for port 22 to become open or contain specific keyword
task path home worker workspace ansible auto install rhel 8 x ansible vsphere gos validation common vm wait ssh yml 19
fatal localhost failed timeout when waiting for search string openssh in ip address
timestamp task exit testing when exit testing when fail is set true
task path home worker workspace ansible auto install rhel 8 x ansible vsphere gos validation linux setup test rescue yml 52
fatal localhost failed failed to run test case deploy vm efi para virtual vmxnet 3
",deepdive,checkvm,[deepdive|screenshot|checkvm|deploy|timeout],deepdive.checkvm
__Ansible_Autoinstall_RHEL_8_x-15_logs_failed_tasks_log.0,"

2021-12-07 02:18:44,007 | Failed at Play [deploy_vm_efi_paravirtual_vmxnet3] *********
2021-12-07 02:18:44,007 | TASK [Wait for port 22 to become open or contain specific keyword] 
task path: /home/worker/workspace/Ansible_Autoinstall_RHEL_8.x/ansible-vsphere-gos-validation/common/vm_wait_ssh.yml:19
fatal: [localhost]: FAILED! => Timeout when waiting for search string OpenSSH in 10.185.240.35:22
2021-12-07 02:19:25,007 | TASK [Exit testing when exit_testing_when_fail is set True] 
task path: /home/worker/workspace/Ansible_Autoinstall_RHEL_8.x/ansible-vsphere-gos-validation/linux/setup/test_rescue.yml:52
fatal: [localhost]: FAILED! => Failed to run test case deploy_vm_efi_paravirtual_vmxnet3
",origin,"timestamp failed at play deploy vm efi para virtual vmxnet 3
timestamp task wait for port 22 to become open or contain specific keyword
task path home worker workspace ansible auto install rhel 8 x ansible vsphere gos validation common vm wait ssh yml 19
fatal localhost failed timeout when waiting for search string openssh in ip address
timestamp task exit testing when exit testing when fail is set true
task path home worker workspace ansible auto install rhel 8 x ansible vsphere gos validation linux setup test rescue yml 52
fatal localhost failed failed to run test case deploy vm efi para virtual vmxnet 3
",deepdive,checkvm,[deepdive|screenshot|checkvm|deploy|timeout],deepdive.checkvm
__Ansible_Autoinstall_RHEL_8_x-15_logs_failed_tasks_log.0,"

2021-12-07 02:18:44,007 | Failed at Play [deploy_vm_efi_paravirtual_vmxnet3] *********
2021-12-07 02:18:44,007 | TASK [Wait for port 22 to become open or contain specific keyword] 
task path: /home/worker/workspace/Ansible_Autoinstall_RHEL_8.x/ansible-vsphere-gos-validation/common/vm_wait_ssh.yml:19
fatal: [localhost]: FAILED! => Timeout when waiting for search string OpenSSH in 10.185.240.35:22
2021-12-07 02:19:25,007 | TASK [Exit testing when exit_testing_when_fail is set True] 
task path: /home/worker/workspace/Ansible_Autoinstall_RHEL_8.x/ansible-vsphere-gos-validation/linux/setup/test_rescue.yml:52
fatal: [localhost]: FAILED! => Failed to run test case deploy_vm_efi_paravirtual_vmxnet3
",origin,"timestamp failed at play deploy vm efi para virtual vmxnet 3
timestamp task wait for port 22 to become open or contain specific keyword
task path home worker workspace ansible auto install rhel 8 x ansible vsphere gos validation common vm wait ssh yml 19
fatal localhost failed timeout when waiting for search string openssh in ip address
timestamp task exit testing when exit testing when fail is set true
task path home worker workspace ansible auto install rhel 8 x ansible vsphere gos validation linux setup test rescue yml 52
fatal localhost failed failed to run test case deploy vm efi para virtual vmxnet 3
",deepdive,checkvm,[deepdive|screenshot|checkvm|deploy|timeout],deepdive.checkvm
__Ansible_Autoinstall_RHEL_8_x-15_logs_failed_tasks_log.0,"

2021-12-07 02:18:44,007 | Failed at Play [deploy_vm_efi_paravirtual_vmxnet3] *********
2021-12-07 02:18:44,007 | TASK [Wait for port 22 to become open or contain specific keyword] 
task path: /home/worker/workspace/Ansible_Autoinstall_RHEL_8.x/ansible-vsphere-gos-validation/common/vm_wait_ssh.yml:19
fatal: [localhost]: FAILED! => Timeout when waiting for search string OpenSSH in 10.185.240.35:22
2021-12-07 02:19:25,007 | TASK [Exit testing when exit_testing_when_fail is set True] 
task path: /home/worker/workspace/Ansible_Autoinstall_RHEL_8.x/ansible-vsphere-gos-validation/linux/setup/test_rescue.yml:52
fatal: [localhost]: FAILED! => Failed to run test case deploy_vm_efi_paravirtual_vmxnet3
",origin,"timestamp failed at play deploy vm efi para virtual vmxnet 3
timestamp task wait for port 22 to become open or contain specific keyword
task path home worker workspace ansible auto install rhel 8 x ansible vsphere gos validation common vm wait ssh yml 19
fatal localhost failed timeout when waiting for search string openssh in ip address
timestamp task exit testing when exit testing when fail is set true
task path home worker workspace ansible auto install rhel 8 x ansible vsphere gos validation linux setup test rescue yml 52
fatal localhost failed failed to run test case deploy vm efi para virtual vmxnet 3
",deepdive,checkvm,[deepdive|screenshot|checkvm|deploy|timeout],deepdive.checkvm
__Ansible_Autoinstall_RHEL_8_x-15_logs_failed_tasks_log.0,"

2021-12-07 02:18:44,007 | Failed at Play [deploy_vm_efi_paravirtual_vmxnet3] *********
2021-12-07 02:18:44,007 | TASK [Wait for port 22 to become open or contain specific keyword] 
task path: /home/worker/workspace/Ansible_Autoinstall_RHEL_8.x/ansible-vsphere-gos-validation/common/vm_wait_ssh.yml:19
fatal: [localhost]: FAILED! => Timeout when waiting for search string OpenSSH in 10.185.240.35:22
2021-12-07 02:19:25,007 | TASK [Exit testing when exit_testing_when_fail is set True] 
task path: /home/worker/workspace/Ansible_Autoinstall_RHEL_8.x/ansible-vsphere-gos-validation/linux/setup/test_rescue.yml:52
fatal: [localhost]: FAILED! => Failed to run test case deploy_vm_efi_paravirtual_vmxnet3
",origin,"timestamp failed at play deploy vm efi para virtual vmxnet 3
timestamp task wait for port 22 to become open or contain specific keyword
task path home worker workspace ansible auto install rhel 8 x ansible vsphere gos validation common vm wait ssh yml 19
fatal localhost failed timeout when waiting for search string openssh in ip address
timestamp task exit testing when exit testing when fail is set true
task path home worker workspace ansible auto install rhel 8 x ansible vsphere gos validation linux setup test rescue yml 52
fatal localhost failed failed to run test case deploy vm efi para virtual vmxnet 3
",deepdive,checkvm,[deepdive|screenshot|checkvm|deploy|timeout],deepdive.checkvm
