name,raw,category,processed,priority,target,comment,label
ansible_gosv_logs_202202_FAILURE_Ansible_Cycle_Windows_10_32-23_failed_tasks_log.3,"2022-02-05 04:46:54,005 | Failed at Play [nvme_vhba_device_ops] **********************
2022-02-05 04:46:54,005 | TASK [Execute powershell command in Windows guest] *********
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_32/ansible-vsphere-gos-validation/windows/utils/win_execute_cmd.yml:18
ConnectionResetError: [Errno 104] Connection reset by peer
urllib3.exceptions.ProtocolError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
requests.exceptions.ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
fatal: [localhost]: FAILED! => Unexpected failure during module execution.",connectionreset_20211220,timestamp failed at play nvme v hba device ops timestamp task execute powershell command in windows guest connection reset error error number number connection reset by peer url library number exceptions protocol error connection aborted connection reset error number connection reset by peer requests exceptions connection error connection aborted connection reset error number connection reset by peer fatal localhost failed unexpected failure during module execution,,,,.
ansible_gosv_logs_202202_FAILURE_Ansible_Cycle_Windows_10_32-23_failed_tasks_log.4,"2022-02-05 05:53:45,005 | Failed at Play [check_quiesce_snapshot] ********************
2022-02-05 05:53:45,005 | TASK [Get relative time value from 01/01/1970 in Windows guest OS] 
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_32/ansible-vsphere-gos-validation/windows/utils/win_get_time.yml:5
ConnectionResetError: [Errno 104] Connection reset by peer
urllib3.exceptions.ProtocolError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
requests.exceptions.ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
fatal: [localhost]: FAILED! => Unexpected failure during module execution.",connectionreset_20211220,timestamp failed at play check quiesce snapshot timestamp task get relative time value from number number number in windows guest os connection reset error error number number connection reset by peer url library number exceptions protocol error connection aborted connection reset error number connection reset by peer requests exceptions connection error connection aborted connection reset error number connection reset by peer fatal localhost failed unexpected failure during module execution,,,,.
ansible_gosv_logs_202202_FAILURE_Ansible_Cycle_Windows_10_32-23_failed_tasks_log.5,"2022-02-05 06:46:56,005 | Failed at Play [wintools_uninstall_verify] *****************
2022-02-05 06:46:56,005 | TASK [Execute powershell command in Windows guest] *********
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_32/ansible-vsphere-gos-validation/windows/utils/win_execute_cmd.yml:18
ConnectionResetError: [Errno 104] Connection reset by peer
urllib3.exceptions.ProtocolError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
requests.exceptions.ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
fatal: [localhost]: FAILED! => Unexpected failure during module execution.",connectionreset_20211220,timestamp failed at play win tools un install verify timestamp task execute powershell command in windows guest connection reset error error number number connection reset by peer url library number exceptions protocol error connection aborted connection reset error number connection reset by peer requests exceptions connection error connection aborted connection reset error number connection reset by peer fatal localhost failed unexpected failure during module execution,,,,.
ansible_gosv_logs_202202_FAILURE_Ansible_Cycle_Windows_10_32-25_failed_tasks_log.0,"2022-02-06 08:21:51,006 | Failed at Play [check_efi_firmware] ************************
2022-02-06 08:21:51,006 | TASK [Get firmware type in Windows guest OS] ***************
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_32/ansible-vsphere-gos-validation/windows/utils/win_get_firmware.yml:5
ConnectionResetError: [Errno 104] Connection reset by peer
urllib3.exceptions.ProtocolError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
requests.exceptions.ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
fatal: [localhost]: FAILED! => Unexpected failure during module execution.",connectionreset_20211220,timestamp failed at play check efi firmware timestamp task get firmware type in windows guest os connection reset error error number number connection reset by peer url library number exceptions protocol error connection aborted connection reset error number connection reset by peer requests exceptions connection error connection aborted connection reset error number connection reset by peer fatal localhost failed unexpected failure during module execution,,,,.
ansible_gosv_logs_202202_FAILURE_Ansible_Cycle_Windows_10_32-25_failed_tasks_log.1,"2022-02-06 08:23:45,006 | Failed at Play [check_ip_address] **************************
2022-02-06 08:23:45,006 | TASK [Execute powershell command in Windows guest] *********
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_32/ansible-vsphere-gos-validation/windows/utils/win_execute_cmd.yml:18
ConnectionResetError: [Errno 104] Connection reset by peer
urllib3.exceptions.ProtocolError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
requests.exceptions.ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
fatal: [localhost]: FAILED! => Unexpected failure during module execution.",connectionreset_20211220,timestamp failed at play check ip address timestamp task execute powershell command in windows guest connection reset error error number number connection reset by peer url library number exceptions protocol error connection aborted connection reset error number connection reset by peer requests exceptions connection error connection aborted connection reset error number connection reset by peer fatal localhost failed unexpected failure during module execution,,,,.
ansible_gosv_logs_202202_FAILURE_Ansible_Cycle_Windows_10_32-25_failed_tasks_log.10,"2022-02-06 09:43:57,006 | Failed at Play [check_quiesce_snapshot] ********************
2022-02-06 09:43:57,006 | TASK [Get relative time value from 01/01/1970 in Windows guest OS] 
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_32/ansible-vsphere-gos-validation/windows/utils/win_get_time.yml:5
ConnectionResetError: [Errno 104] Connection reset by peer
urllib3.exceptions.ProtocolError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
requests.exceptions.ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
fatal: [localhost]: FAILED! => Unexpected failure during module execution.",connectionreset_20211220,timestamp failed at play check quiesce snapshot timestamp task get relative time value from number number number in windows guest os connection reset error error number number connection reset by peer url library number exceptions protocol error connection aborted connection reset error number connection reset by peer requests exceptions connection error connection aborted connection reset error number connection reset by peer fatal localhost failed unexpected failure during module execution,,,,.
ansible_gosv_logs_202202_FAILURE_Ansible_Cycle_Windows_10_32-25_failed_tasks_log.11,"2022-02-06 10:33:09,006 | Failed at Play [wintools_uninstall_verify] *****************
2022-02-06 10:33:09,006 | TASK [Execute powershell command in Windows guest] *********
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_32/ansible-vsphere-gos-validation/windows/utils/win_execute_cmd.yml:18
ConnectionResetError: [Errno 104] Connection reset by peer
urllib3.exceptions.ProtocolError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
requests.exceptions.ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
fatal: [localhost]: FAILED! => Unexpected failure during module execution.",connectionreset_20211220,timestamp failed at play win tools un install verify timestamp task execute powershell command in windows guest connection reset error error number number connection reset by peer url library number exceptions protocol error connection aborted connection reset error number connection reset by peer requests exceptions connection error connection aborted connection reset error number connection reset by peer fatal localhost failed unexpected failure during module execution,,,,.
ansible_gosv_logs_202202_FAILURE_Ansible_Cycle_Windows_10_32-25_failed_tasks_log.2,"2022-02-06 08:25:37,006 | Failed at Play [check_os_fullname] *************************
2022-02-06 08:25:37,006 | TASK [Get OS name in Windows guest OS] *********************
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_32/ansible-vsphere-gos-validation/windows/utils/win_get_fullname.yml:5
ConnectionResetError: [Errno 104] Connection reset by peer
urllib3.exceptions.ProtocolError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
requests.exceptions.ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
fatal: [localhost]: FAILED! => Unexpected failure during module execution.",connectionreset_20211220,timestamp failed at play check os full name timestamp task get os name in windows guest os connection reset error error number number connection reset by peer url library number exceptions protocol error connection aborted connection reset error number connection reset by peer requests exceptions connection error connection aborted connection reset error number connection reset by peer fatal localhost failed unexpected failure during module execution,,,,.
ansible_gosv_logs_202202_FAILURE_Ansible_Cycle_Windows_10_32-25_failed_tasks_log.3,"2022-02-06 08:27:24,006 | Failed at Play [mouse_driver_vmtools] **********************
2022-02-06 08:27:24,006 | TASK [Execute powershell command in Windows guest] *********
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_32/ansible-vsphere-gos-validation/windows/utils/win_execute_cmd.yml:18
ConnectionResetError: [Errno 104] Connection reset by peer
urllib3.exceptions.ProtocolError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
requests.exceptions.ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
fatal: [localhost]: FAILED! => Unexpected failure during module execution.",connectionreset_20211220,timestamp failed at play mouse driver vm tools timestamp task execute powershell command in windows guest connection reset error error number number connection reset by peer url library number exceptions protocol error connection aborted connection reset error number connection reset by peer requests exceptions connection error connection aborted connection reset error number connection reset by peer fatal localhost failed unexpected failure during module execution,,,,.
ansible_gosv_logs_202202_FAILURE_Ansible_Cycle_Windows_10_32-25_failed_tasks_log.4,"2022-02-06 08:29:18,006 | Failed at Play [vgauth_check_service] **********************
2022-02-06 08:29:18,006 | TASK [Check specified service 'VGAuthService' status in Windows] 
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_32/ansible-vsphere-gos-validation/windows/utils/win_get_service_status.yml:15
ConnectionResetError: [Errno 104] Connection reset by peer
urllib3.exceptions.ProtocolError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
requests.exceptions.ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
fatal: [localhost]: FAILED! => Unexpected failure during module execution.",connectionreset_20211220,timestamp failed at play vg auth check service timestamp task check specified service vg auth service status in windows connection reset error error number number connection reset by peer url library number exceptions protocol error connection aborted connection reset error number connection reset by peer requests exceptions connection error connection aborted connection reset error number connection reset by peer fatal localhost failed unexpected failure during module execution,,,,.
ansible_gosv_logs_202202_FAILURE_Ansible_Cycle_Windows_10_32-25_failed_tasks_log.5,"2022-02-06 08:31:08,006 | Failed at Play [stat_balloon] ******************************
2022-02-06 08:31:08,006 | TASK [Execute powershell command in Windows guest] *********
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_32/ansible-vsphere-gos-validation/windows/utils/win_execute_cmd.yml:18
ConnectionResetError: [Errno 104] Connection reset by peer
urllib3.exceptions.ProtocolError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
requests.exceptions.ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
fatal: [localhost]: FAILED! => Unexpected failure during module execution.",connectionreset_20211220,timestamp failed at play stat balloon timestamp task execute powershell command in windows guest connection reset error error number number connection reset by peer url library number exceptions protocol error connection aborted connection reset error number connection reset by peer requests exceptions connection error connection aborted connection reset error number connection reset by peer fatal localhost failed unexpected failure during module execution,,,,.
ansible_gosv_logs_202202_FAILURE_Ansible_Cycle_Windows_10_32-25_failed_tasks_log.6,"2022-02-06 08:32:51,006 | Failed at Play [paravirtual_vhba_device_ops] ***************
2022-02-06 08:32:51,006 | TASK [Execute powershell command in Windows guest] *********
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_32/ansible-vsphere-gos-validation/windows/utils/win_execute_cmd.yml:18
ConnectionResetError: [Errno 104] Connection reset by peer
urllib3.exceptions.ProtocolError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
requests.exceptions.ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
fatal: [localhost]: FAILED! => Unexpected failure during module execution.",connectionreset_20211220,timestamp failed at play para virtual v hba device ops timestamp task execute powershell command in windows guest connection reset error error number number connection reset by peer url library number exceptions protocol error connection aborted connection reset error number connection reset by peer requests exceptions connection error connection aborted connection reset error number connection reset by peer fatal localhost failed unexpected failure during module execution,,,,.
ansible_gosv_logs_202202_FAILURE_Ansible_Cycle_Windows_10_32-25_failed_tasks_log.7,"2022-02-06 08:34:51,006 | Failed at Play [lsilogicsas_vhba_device_ops] ***************
2022-02-06 08:34:51,006 | TASK [Execute powershell command in Windows guest] *********
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_32/ansible-vsphere-gos-validation/windows/utils/win_execute_cmd.yml:18
ConnectionResetError: [Errno 104] Connection reset by peer
urllib3.exceptions.ProtocolError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
requests.exceptions.ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
fatal: [localhost]: FAILED! => Unexpected failure during module execution.",connectionreset_20211220,timestamp failed at play lsi logic sas v hba device ops timestamp task execute powershell command in windows guest connection reset error error number number connection reset by peer url library number exceptions protocol error connection aborted connection reset error number connection reset by peer requests exceptions connection error connection aborted connection reset error number connection reset by peer fatal localhost failed unexpected failure during module execution,,,,.
ansible_gosv_logs_202202_FAILURE_Ansible_Cycle_Windows_10_32-25_failed_tasks_log.8,"2022-02-06 08:36:51,006 | Failed at Play [sata_vhba_device_ops] **********************
2022-02-06 08:36:51,006 | TASK [Execute powershell command in Windows guest] *********
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_32/ansible-vsphere-gos-validation/windows/utils/win_execute_cmd.yml:18
ConnectionResetError: [Errno 104] Connection reset by peer
urllib3.exceptions.ProtocolError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
requests.exceptions.ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
fatal: [localhost]: FAILED! => Unexpected failure during module execution.",connectionreset_20211220,timestamp failed at play sata v hba device ops timestamp task execute powershell command in windows guest connection reset error error number number connection reset by peer url library number exceptions protocol error connection aborted connection reset error number connection reset by peer requests exceptions connection error connection aborted connection reset error number connection reset by peer fatal localhost failed unexpected failure during module execution,,,,.
ansible_gosv_logs_202202_FAILURE_Ansible_Cycle_Windows_10_32-25_failed_tasks_log.9,"2022-02-06 08:38:39,006 | Failed at Play [nvme_vhba_device_ops] **********************
2022-02-06 08:38:39,006 | TASK [Execute powershell command in Windows guest] *********
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_32/ansible-vsphere-gos-validation/windows/utils/win_execute_cmd.yml:18
ConnectionResetError: [Errno 104] Connection reset by peer
urllib3.exceptions.ProtocolError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
requests.exceptions.ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
fatal: [localhost]: FAILED! => Unexpected failure during module execution.",connectionreset_20211220,timestamp failed at play nvme v hba device ops timestamp task execute powershell command in windows guest connection reset error error number number connection reset by peer url library number exceptions protocol error connection aborted connection reset error number connection reset by peer requests exceptions connection error connection aborted connection reset error number connection reset by peer fatal localhost failed unexpected failure during module execution,,,,.
ansible_gosv_logs_202202_FAILURE_Ansible_Cycle_Windows_10_32-26_failed_tasks_log.0,"2022-02-06 14:48:45,006 | Failed at Play [lsilogicsas_vhba_device_ops] ***************
2022-02-06 14:48:45,006 | TASK [Execute powershell command in Windows guest] *********
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_32/ansible-vsphere-gos-validation/windows/utils/win_execute_cmd.yml:18
ConnectionResetError: [Errno 104] Connection reset by peer
urllib3.exceptions.ProtocolError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
requests.exceptions.ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
fatal: [localhost]: FAILED! => Unexpected failure during module execution.",connectionreset_20211220,timestamp failed at play lsi logic sas v hba device ops timestamp task execute powershell command in windows guest connection reset error error number number connection reset by peer url library number exceptions protocol error connection aborted connection reset error number connection reset by peer requests exceptions connection error connection aborted connection reset error number connection reset by peer fatal localhost failed unexpected failure during module execution,,,,.
ansible_gosv_logs_202202_FAILURE_Ansible_Cycle_Windows_10_32-26_failed_tasks_log.1,"2022-02-06 14:59:19,006 | Failed at Play [nvme_vhba_device_ops] **********************
2022-02-06 14:59:19,006 | TASK [Execute powershell command in Windows guest] *********
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_32/ansible-vsphere-gos-validation/windows/utils/win_execute_cmd.yml:18
ConnectionResetError: [Errno 104] Connection reset by peer
urllib3.exceptions.ProtocolError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
requests.exceptions.ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
fatal: [localhost]: FAILED! => Unexpected failure during module execution.",connectionreset_20211220,timestamp failed at play nvme v hba device ops timestamp task execute powershell command in windows guest connection reset error error number number connection reset by peer url library number exceptions protocol error connection aborted connection reset error number connection reset by peer requests exceptions connection error connection aborted connection reset error number connection reset by peer fatal localhost failed unexpected failure during module execution,,,,.
ansible_gosv_logs_202202_FAILURE_Ansible_Cycle_Windows_10_32-26_failed_tasks_log.3,"2022-02-06 16:50:51,006 | Failed at Play [wintools_uninstall_verify] *****************
2022-02-06 16:50:51,006 | TASK [Execute powershell command in Windows guest] *********
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_32/ansible-vsphere-gos-validation/windows/utils/win_execute_cmd.yml:18
ConnectionResetError: [Errno 104] Connection reset by peer
urllib3.exceptions.ProtocolError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
requests.exceptions.ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
fatal: [localhost]: FAILED! => Unexpected failure during module execution.",connectionreset_20211220,timestamp failed at play win tools un install verify timestamp task execute powershell command in windows guest connection reset error error number number connection reset by peer url library number exceptions protocol error connection aborted connection reset error number connection reset by peer requests exceptions connection error connection aborted connection reset error number connection reset by peer fatal localhost failed unexpected failure during module execution,,,,.
ansible_gosv_logs_202202_FAILURE_Ansible_Cycle_Windows_10_32-30_failed_tasks_log.0,"2022-02-08 11:14:15,008 | Failed at Play [paravirtual_vhba_device_ops] ***************
2022-02-08 11:14:15,008 | TASK [Create an empty file in Windows guest OS] ************
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_32/ansible-vsphere-gos-validation/windows/utils/win_create_file.yml:8
ConnectionResetError: [Errno 104] Connection reset by peer
urllib3.exceptions.ProtocolError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
requests.exceptions.ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
fatal: [localhost]: FAILED! => Unexpected failure during module execution.",connectionreset_20211220,timestamp failed at play para virtual v hba device ops timestamp task create an empty file in windows guest os connection reset error error number number connection reset by peer url library number exceptions protocol error connection aborted connection reset error number connection reset by peer requests exceptions connection error connection aborted connection reset error number connection reset by peer fatal localhost failed unexpected failure during module execution,,,,.
ansible_gosv_logs_202202_FAILURE_Ansible_Cycle_Windows_10_32-30_failed_tasks_log.1,"2022-02-08 12:21:01,008 | Failed at Play [check_quiesce_snapshot] ********************
2022-02-08 12:21:01,008 | TASK [Check specified file status until it exists in Windows guest] 
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_32/ansible-vsphere-gos-validation/windows/utils/win_wait_file_exist.yml:8
ConnectionResetError: [Errno 104] Connection reset by peer
urllib3.exceptions.ProtocolError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
requests.exceptions.ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
fatal: [localhost]: FAILED! => Unexpected failure during module execution.",connectionreset_20211220,timestamp failed at play check quiesce snapshot timestamp task check specified file status until it exists in windows guest connection reset error error number number connection reset by peer url library number exceptions protocol error connection aborted connection reset error number connection reset by peer requests exceptions connection error connection aborted connection reset error number connection reset by peer fatal localhost failed unexpected failure during module execution,,,,.
ansible_gosv_logs_202202_FAILURE_Ansible_Cycle_Windows_10_32-30_failed_tasks_log.2,"2022-02-08 13:09:16,008 | Failed at Play [wintools_uninstall_verify] *****************
2022-02-08 13:09:16,008 | TASK [Execute powershell command in Windows guest] *********
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_32/ansible-vsphere-gos-validation/windows/utils/win_execute_cmd.yml:18
ConnectionResetError: [Errno 104] Connection reset by peer
urllib3.exceptions.ProtocolError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
requests.exceptions.ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
fatal: [localhost]: FAILED! => Unexpected failure during module execution.",connectionreset_20211220,timestamp failed at play win tools un install verify timestamp task execute powershell command in windows guest connection reset error error number number connection reset by peer url library number exceptions protocol error connection aborted connection reset error number connection reset by peer requests exceptions connection error connection aborted connection reset error number connection reset by peer fatal localhost failed unexpected failure during module execution,,,,.
ansible_gosv_logs_202202_FAILURE_Ansible_Cycle_Windows_10_64-46_failed_tasks_log.0,"2022-02-05 04:45:32,005 | Failed at Play [sata_vhba_device_ops] **********************
2022-02-05 04:45:32,005 | TASK [Execute powershell command in Windows guest] *********
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_64/ansible-vsphere-gos-validation/windows/utils/win_execute_cmd.yml:18
ConnectionResetError: [Errno 104] Connection reset by peer
urllib3.exceptions.ProtocolError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
requests.exceptions.ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
fatal: [localhost]: FAILED! => Unexpected failure during module execution.",connectionreset_20211220,timestamp failed at play sata v hba device ops timestamp task execute powershell command in windows guest connection reset error error number number connection reset by peer url library number exceptions protocol error connection aborted connection reset error number connection reset by peer requests exceptions connection error connection aborted connection reset error number connection reset by peer fatal localhost failed unexpected failure during module execution,,,,.
ansible_gosv_logs_202202_FAILURE_Ansible_Cycle_Windows_10_64-46_failed_tasks_log.1,"2022-02-05 06:09:34,005 | Failed at Play [check_quiesce_snapshot] ********************
2022-02-05 06:09:34,005 | TASK [Copy file from local to Windows guest] ***************
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_64/ansible-vsphere-gos-validation/windows/utils/win_copy_file_from_local.yml:9
ConnectionResetError: [Errno 104] Connection reset by peer
urllib3.exceptions.ProtocolError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
requests.exceptions.ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
fatal: [localhost]: FAILED! => Unexpected failure during module execution.",connectionreset_20211220,timestamp failed at play check quiesce snapshot timestamp task copy file from local to windows guest connection reset error error number number connection reset by peer url library number exceptions protocol error connection aborted connection reset error number connection reset by peer requests exceptions connection error connection aborted connection reset error number connection reset by peer fatal localhost failed unexpected failure during module execution,,,,.
ansible_gosv_logs_202202_SUCCESS_Ansible_Cycle_Windows_10_32-35_failed_tasks_log.0,"2022-02-09 05:06:28,009 | Failed at Play [wintools_uninstall_verify] *****************
2022-02-09 05:06:28,009 | TASK [Execute powershell command in Windows guest] *********
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_32/ansible-vsphere-gos-validation/windows/utils/win_execute_cmd.yml:18
ConnectionResetError: [Errno 104] Connection reset by peer
urllib3.exceptions.ProtocolError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
requests.exceptions.ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
fatal: [localhost]: FAILED! => Unexpected failure during module execution.",connectionreset_20211220,timestamp failed at play win tools un install verify timestamp task execute powershell command in windows guest connection reset error error number number connection reset by peer url library number exceptions protocol error connection aborted connection reset error number connection reset by peer requests exceptions connection error connection aborted connection reset error number connection reset by peer fatal localhost failed unexpected failure during module execution,,,,.
ansible_gosv_logs_202202_SUCCESS_Ansible_Cycle_Windows_10_32-39_failed_tasks_log.0,"2022-02-09 05:55:33,009 | Failed at Play [wintools_uninstall_verify] *****************
2022-02-09 05:55:33,009 | TASK [Collect filtered guest information for '10.185.98.53'] 
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_32/ansible-vsphere-gos-validation/common/get_system_info.yml:22
ConnectionResetError: [Errno 104] Connection reset by peer
urllib3.exceptions.ProtocolError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
requests.exceptions.ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
fatal: [localhost]: FAILED! => Unexpected failure during module execution.",connectionreset_20211220,timestamp failed at play win tools un install verify timestamp task collect filtered guest information for ip address connection reset error error number number connection reset by peer url library number exceptions protocol error connection aborted connection reset error number connection reset by peer requests exceptions connection error connection aborted connection reset error number connection reset by peer fatal localhost failed unexpected failure during module execution,,,,.
ansible_gosv_logs_FAILURE_Ansible_Cycle_Windows_10_32-15_logs_failed_tasks_log.0,"2022-01-27 09:31:03,027 | Failed at Play [wintools_uninstall_verify] *****************
2022-01-27 09:31:03,027 | TASK [Execute powershell command in Windows guest] *********
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_32/ansible-vsphere-gos-validation/windows/utils/win_execute_cmd.yml:18
ConnectionResetError: [Errno 104] Connection reset by peer
urllib3.exceptions.ProtocolError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
requests.exceptions.ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
fatal: [localhost]: FAILED! => Unexpected failure during module execution.",connectionreset_20211220,timestamp failed at play win tools un install verify timestamp task execute powershell command in windows guest connection reset error error number number connection reset by peer url library number exceptions protocol error connection aborted connection reset error number connection reset by peer requests exceptions connection error connection aborted connection reset error number connection reset by peer fatal localhost failed unexpected failure during module execution,,,,.
ansible_gosv_logs_FAILURE_Ansible_Cycle_Windows_10_64-36_logs_failed_tasks_log.0,"2022-01-27 07:18:08,027 | Failed at Play [paravirtual_vhba_device_ops] ***************
2022-01-27 07:18:08,027 | TASK [Execute powershell command in Windows guest] *********
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_64/ansible-vsphere-gos-validation/windows/utils/win_execute_cmd.yml:18
ConnectionResetError: [Errno 104] Connection reset by peer
urllib3.exceptions.ProtocolError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
requests.exceptions.ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
fatal: [localhost]: FAILED! => Unexpected failure during module execution.",connectionreset_20211220,timestamp failed at play para virtual v hba device ops timestamp task execute powershell command in windows guest connection reset error error number number connection reset by peer url library number exceptions protocol error connection aborted connection reset error number connection reset by peer requests exceptions connection error connection aborted connection reset error number connection reset by peer fatal localhost failed unexpected failure during module execution,,,,.
ansible_gosv_logs_FAILURE_Ansible_Cycle_Windows_10_64-36_logs_failed_tasks_log.1,"2022-01-27 07:31:58,027 | Failed at Play [sata_vhba_device_ops] **********************
2022-01-27 07:31:58,027 | TASK [Execute powershell command in Windows guest] *********
task path: /home/worker/workspace/Ansible_Cycle_Windows_10_64/ansible-vsphere-gos-validation/windows/utils/win_execute_cmd.yml:18
ConnectionResetError: [Errno 104] Connection reset by peer
urllib3.exceptions.ProtocolError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
requests.exceptions.ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
fatal: [localhost]: FAILED! => Unexpected failure during module execution.",connectionreset_20211220,timestamp failed at play sata v hba device ops timestamp task execute powershell command in windows guest connection reset error error number number connection reset by peer url library number exceptions protocol error connection aborted connection reset error number connection reset by peer requests exceptions connection error connection aborted connection reset error number connection reset by peer fatal localhost failed unexpected failure during module execution,,,,.
